laptop_id,Name,Price,Rating,Total_Reviews,Product_Link,Processor,RAM,Operating_System,Storage,Warranty
361,"Acer Aspire Lite",56699,4.2,118,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-8-gb-256-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMH2TPSVSGUVKY4&lid=LSTCOMH2TPSVSGUVKY4NUNJEJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_393&otracker=search&fm=organic&iid=bb24dd92-a6b9-4717-aa1f-2d4169dd5fa8.COMH2TPSVSGUVKY4.SEARCH&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 3 Quad Core Processor","8 GB DDR4 RAM","Windows 11","256 GB SSD","1 Year Carry-in Warranty"
362,"Samsung Galaxy Book3 Pro 360 EVO AMOLED",198710,4.3,16,https://www.flipkart.com/samsung-galaxy-book3-pro-360-evo-amoled-intel-core-i7-13th-gen-1360p-16-gb-1-tb-ssd-windows-11-home-np960qfg-ka3in-thin-light-laptop/p/itm5c25f62dc7f48?pid=COMGPXFFSA2W5ZXD&lid=LSTCOMGPXFFSA2W5ZXD6F38M9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_394&otracker=search&fm=organic&iid=bb24dd92-a6b9-4717-aa1f-2d4169dd5fa8.COMGPXFFSA2W5ZXD.SEARCH&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"Intel Core i7 Processor (13th Gen)","16 GB DDR5 RAM","Windows 11","1 TB SSD","1 Year Onsite Warranty"
363,"Lenovo V 14 (2025)",57461,3,6,https://www.flipkart.com/lenovo-v-14-2025-intel-core-i5-13th-gen-13420h-8-gb-512-gb-ssd-windows-11-home-v14-thin-light-laptop/p/itm77a8152131636?pid=COMHG54YSCYZKZJ6&lid=LSTCOMHG54YSCYZKZJ6S82FED&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_395&otracker=search&fm=organic&iid=bb24dd92-a6b9-4717-aa1f-2d4169dd5fa8.COMHG54YSCYZKZJ6.SEARCH&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","8 GB DDR4 RAM","64 bit Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
364,"Lenovo IdeaPad Slim 1",59999,4.1,302,https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-15amn7-thin-light-laptop/p/itm3680fb576eb7b?pid=COMGRU9ZMYRQWDH5&lid=LSTCOMGRU9ZMYRQWDH5SF17O1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_396&otracker=search&fm=organic&iid=bb24dd92-a6b9-4717-aa1f-2d4169dd5fa8.COMGRU9ZMYRQWDH5.SEARCH&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 5 Quad Core Processor","8 GB LPDDR5 RAM","Windows 11","512 GB SSD","1 Year Carry-in Warranty"
365,"HP 15 (i5 14th Gen)",82990,4.2,195,https://www.flipkart.com/hp-15-i5-14th-gen-intel-core-5-120u-24-gb-512-gb-ssd-windows-11-home-15-fd0262tu-thin-light-laptop/p/itm027a3317f4ff9?pid=COMHM94A7PHVCQT7&lid=LSTCOMHM94A7PHVCQT7QTPOH7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_397&otracker=search&fm=organic&iid=en_oBHvg-1T8Y95Zlcwidac2aI2P_hPpCfXrqFyz49Z5Q1rws0aLLWxkFlW-MMVGPipajNODExQ3AD2YwLVEpFEnL-0TByd-y2aowfbZcqv2qDG8fggMkp7s6FL6Qbnk5v9&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"Intel Core 5 Processor","24 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
366,"Samsung Galaxy Book5 AI Metal",84990,4.6,837,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-5-225u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itmc33d2563d0ffc?pid=COMHE4ATPCZ9FXRP&lid=LSTCOMHE4ATPCZ9FXRP7N1GVG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_398&otracker=search&fm=organic&iid=en_oBHvg-1T8Y95Zlcwidac2aI2P_hPpCfXrqFyz49Z5Q1ne1UL0Wbr_7EQ_o8plJ9d3WHJiuMjlX0EHxFVCjPkyeBu1d32v--9VSkIFt_qqVTG8fggMkp7s6FL6Qbnk5v9&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 5 Processor","16 GB LPDDR5X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
367,"Lenovo Ideapad",69980,4.1,153,https://www.flipkart.com/lenovo-ideapad-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGYSFGJKSCNDDC&lid=LSTCOMGYSFGJKSCNDDCDTHDSB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_403&otracker=search&fm=organic&iid=bb24dd92-a6b9-4717-aa1f-2d4169dd5fa8.COMGYSFGJKSCNDDC.SEARCH&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (12th Gen)","16 GB LPDDR5 RAM","Windows 11","512 GB SSD","1 Yr. Onsite + 1 Yr. Accidental Damage Protection"
368,"HP 15s",49980,4.3,5979,https://www.flipkart.com/hp-15s-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-15s-eq2143au-thin-light-laptop/p/itm59e288d010cef?pid=COMGAX8EEYFKCESS&lid=LSTCOMGAX8EEYFKCESSIOLRG0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_399&otracker=search&fm=organic&iid=bb24dd92-a6b9-4717-aa1f-2d4169dd5fa8.COMGAX8EEYFKCESS.SEARCH&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 3 Quad Core Processor","8 GB DDR4 RAM","64 bit Windows 11","512 GB SSD","1 Year Onsite Warranty"
369,"Lenovo IdeaPad Slim 5",74990,4.5,11,https://www.flipkart.com/lenovo-ideapad-slim-5-1yr-adp-intel-core-ultra-125-h-16-gb-512-gb-ssd-windows-11-home-16imh9-thin-light-laptop/p/itm651f6b2bf844a?pid=COMHJJFGDYUCHKW3&lid=LSTCOMHJJFGDYUCHKW39NKIUN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_400&otracker=search&fm=organic&iid=bb24dd92-a6b9-4717-aa1f-2d4169dd5fa8.COMHJJFGDYUCHKW3.SEARCH&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 5 Processor","16 GB LPDDR5X RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
370,"Lenovo Ideapad Slim 3 OLED",71900,4.7,20,https://www.flipkart.com/lenovo-ideapad-slim-3-oled-1yr-adp-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-15q8x10-laptop/p/itm5306716cd0f2f?pid=COMHGMMWNG4ME6GT&lid=LSTCOMHGMMWNG4ME6GTU7EFB5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_404&otracker=search&fm=organic&iid=bb24dd92-a6b9-4717-aa1f-2d4169dd5fa8.COMHGMMWNG4ME6GT.SEARCH&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"Snapdragon X Processor","16 GB LPDDR5X RAM","64 bit Windows 11 Home","512 GB SSD","1 Year Limited Warranty"
371,"ASUS Vivobook S14 (2025)",65990,4.5,1398,https://www.flipkart.com/asus-vivobook-s14-2025-office-2024-m365-basic-ai-pc-backlit-keyboard-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3407qa-kp027ws-thin-light-laptop/p/itmafafdebe9e0fe?pid=COMH9SJ9R2XPUEKZ&lid=LSTCOMH9SJ9R2XPUEKZ5XQBHY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_405&otracker=search&fm=organic&iid=bb24dd92-a6b9-4717-aa1f-2d4169dd5fa8.COMH9SJ9R2XPUEKZ.SEARCH&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"Snapdragon X Processor","16 GB LPDDR5X RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
372,"Lenovo LOQ Essential",119990,4.2,375,https://www.flipkart.com/lenovo-loq-essential-intel-core-i7-12650hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15iax9e-gaming-laptop/p/itmd07e54ebaf097?pid=COMHGEQVUDH5RKJH&lid=LSTCOMHGEQVUDH5RKJH2MWT2P&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_406&otracker=search&fm=organic&iid=bb24dd92-a6b9-4717-aa1f-2d4169dd5fa8.COMHGEQVUDH5RKJH.SEARCH&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"Intel Core i7 Processor","16 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Carry-in Warranty"
373,"HP 14 AI PC",85990,4.1,790,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-14-ep1152tu-thin-light-laptop/p/itm448874079369f?pid=COMHG98EXZ3AJYZN&lid=LSTCOMHG98EXZ3AJYZNODD67U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_407&otracker=search&fm=organic&iid=en_oBHvg-1T8Y95Zlcwidac2aI2P_hPpCfXrqFyz49Z5Q1X7Af_c5Zm1trbD1IwzprNh5G6U5aEaI_enC8f768AnyGkgDYpheMzpTOfbcb9jJruqIONvV4T0YNDDd5Ax2bB&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
374,"Samsung Galaxy Book5 AI Metal",91990,4.6,463,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-7-255u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itma9c081cdbe95d?pid=COMHE4ATBCUTGUYT&lid=LSTCOMHE4ATBCUTGUYTJZ7NHN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_401&otracker=search&fm=organic&iid=en_oBHvg-1T8Y95Zlcwidac2aI2P_hPpCfXrqFyz49Z5Q2vmoYigv9Yc3ENlr0TiBd2_54vlUw9QAlUFlRYR6QtY3cnLvZDRQqekr8yDtqYWd3G8fggMkp7s6FL6Qbnk5v9&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB LPDDR5X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
375,"HP OMEN AI",134990,4.5,112,https://www.flipkart.com/hp-omen-ai-amd-ryzen-7-octa-core-350-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-16-ap0165ax-gaming-laptop/p/itm5661c90728083?pid=COMHEHHXKFQSABXZ&lid=LSTCOMHEHHXKFQSABXZEF3JCN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_408&otracker=search&fm=organic&iid=en_oBHvg-1T8Y95Zlcwidac2aI2P_hPpCfXrqFyz49Z5Q0EtMJxDFxLpOUnMqeuh0Z8St8s0FwzStmVNuDw0YIb7vRQYaQqNgqexXd2bqUccoKMuspXSXAAzU2qTaLHlcRd&ppt=sp&ppn=sp&ssid=d5jlwz2asg0000001784731004443&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen AI 7 Octa Core Processor","24 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
376,"ASUS Vivobook 15",51990,4.2,8891,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1502za-ej545ws-thin-light-laptop/p/itm3b11f9400fcd8?pid=COMGR5QEDDTGGUBX&lid=LSTCOMGR5QEDDTGGUBXOVXZAO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_409&otracker=search&fm=organic&iid=43dd9580-ddf3-4c56-8071-7458d2cedd3c.COMGR5QEDDTGGUBX.SEARCH&ppt=sp&ppn=sp&ssid=6lo1vfwtgg0000001784731009769&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (12th Gen)","16 GB DDR4 RAM","64 bit Windows 11","512 GB SSD","1 Year Onsite Warranty"
377,"Samsung Galaxy Book5 AI Metal",84990,4.6,837,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-5-225u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itmc33d2563d0ffc?pid=COMHE4ATPCZ9FXRP&lid=LSTCOMHE4ATPCZ9FXRP7N1GVG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_132&otracker=search&fm=organic&iid=en_1qIIdxl_62nbzkykufBv_4rOMbEfrCxKIHfFLHZ5bk6PMvmXaplK32r3S7vHLCFb3WHJiuMjlX0EHxFVCjPkyeBu1d32v--9VSkIFt_qqVTgae-kpFEgIWrWoEcewlkZ&ppt=sp&ppn=sp&ssid=riyctednpc0000001784730945053&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 5 Processor","16 GB LPDDR5X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
378,"Samsung Galaxy Book4 Metal",56990,4.4,19735,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-np750xgj-lg6in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_411&otracker=search&fm=organic&iid=en_dzLPY4pnpNMVQrkyfsvxES7Kpcwh3j7rECMCcgoCq39OtbgOACYmYSD6iKZnsqHcsfGME0kkMQMICwGxasfmZSpiZoP3ZcDDMuaOuWFYumO1pqIjakK5kxC2EBRKHV4h&ppt=sp&ppn=sp&ssid=6lo1vfwtgg0000001784731009769&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","8 GB LPDDR4X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
379,"Samsung Galaxy Book3 Pro EVO AMOLED",86490,4.6,29,https://www.flipkart.com/samsung-galaxy-book3-pro-evo-amoled-intel-core-i7-13th-gen-1360p-16-gb-1-tb-ssd-windows-11-home-np940xfg-kc5in-thin-light-laptop/p/itm56e22bce344e5?pid=COMGPXFFZ7R7ZQJ9&lid=LSTCOMGPXFFZ7R7ZQJ99AJJRH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_133&otracker=search&fm=organic&iid=447b5a77-2df6-45e3-ba61-b890be726387.COMGPXFFZ7R7ZQJ9.SEARCH&ppt=sp&ppn=sp&ssid=riyctednpc0000001784730945053&qH=312f91285e048e09&ov_redirect=true,"Intel Core i7 Processor (13th Gen)","16 GB DDR5 RAM","Windows 11","1 TB SSD","1 Year Onsite Warranty"
380,"Samsung Galaxy Book4 Metal",57490,4.4,10670,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg9in-thin-light-laptop/p/itmc29d559898e6f?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_412&otracker=search&fm=organic&iid=en_dzLPY4pnpNMVQrkyfsvxES7Kpcwh3j7rECMCcgoCq39CnRhYxjI5yTWWB965y_OYVqKfzRTPmTYCvEc1OQ2_kCChg9vAnpscSdI7uOc1ZHW1pqIjakK5kxC2EBRKHV4h&ppt=sp&ppn=sp&ssid=6lo1vfwtgg0000001784731009769&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (13th Gen)","8 GB LPDDR4X RAM","64 bit Windows 11","512 GB SSD","1 Year Onsite Warranty"
381,"ASUS TUF Gaming A15",81844,5,3,https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-hexa-core-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa506ncg-hn199w-laptop/p/itmca7ce1e457d2f?pid=COMHHNHHCY3K6BNG&lid=LSTCOMHHNHHCY3K6BNGWSYD9N&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_413&otracker=search&fm=organic&iid=43dd9580-ddf3-4c56-8071-7458d2cedd3c.COMHHNHHCY3K6BNG.SEARCH&ppt=sp&ppn=sp&ssid=6lo1vfwtgg0000001784731009769&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 7 Hexa Core Processor","16 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year warranty"
382,"Acer Aspire",29999,3.8,2061,https://www.flipkart.com/acer-aspire-intel-celeron-dual-core-n4500-12-gb-256-gb-ssd-windows-11-home-a324-45-v2-thin-light-laptop/p/itmbbfe217e40d59?pid=COMHFZYZHA5YJHS3&lid=LSTCOMHFZYZHA5YJHS30OEKLM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_414&otracker=search&fm=organic&iid=43dd9580-ddf3-4c56-8071-7458d2cedd3c.COMHFZYZHA5YJHS3.SEARCH&ppt=sp&ppn=sp&ssid=6lo1vfwtgg0000001784731009769&qH=312f91285e048e09&ov_redirect=true,"Intel Celeron Dual Core Processor","12 GB LPDDR4X RAM","64 bit Windows 11","256 GB SSD","1 Year Carry-in Warranty"
383,"ASUS Vivobook S16 (2026)",74990,4.4,38,https://www.flipkart.com/asus-vivobook-s16-2026-metallic-design-gaming-grade-cpu-amd-ryzen-5-220-16-gb-512-gb-ssd-windows-11-home-m3607ha-rp219ws-thin-light-laptop/p/itm68882d208580b?pid=COMHHHBZCZ24FT89&lid=LSTCOMHHHBZCZ24FT89FOBJTC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_134&otracker=search&fm=organic&iid=447b5a77-2df6-45e3-ba61-b890be726387.COMHHHBZCZ24FT89.SEARCH&ppt=sp&ppn=sp&ssid=riyctednpc0000001784730945053&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 5 Processor","16 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
384,"ASUS ROG Strix G16 (2025)",329990,4.8,40,https://www.flipkart.com/asus-rog-strix-g16-2025-office-2024-m365-basic-intel-core-ultra-9-275hx-32-gb-1-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-5080-165-hz-175-w-g615lw-rv148ws-gaming-laptop/p/itm20b5d68f8b36e?pid=COMHBGQ4KHERYNBA&lid=LSTCOMHBGQ4KHERYNBAV2GZ0Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_420&otracker=search&fm=organic&iid=43dd9580-ddf3-4c56-8071-7458d2cedd3c.COMHBGQ4KHERYNBA.SEARCH&ppt=sp&ppn=sp&ssid=6lo1vfwtgg0000001784731009769&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 9 Processor","32 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
385,"DELL Inspiron 5440 - 100U",49389,3.7,3,https://www.flipkart.com/dell-inspiron-5440-100u-intel-core-i3-14th-gen-8-gb-512-gb-ssd-windows-11-pro-7fn5j-laptop/p/itmad6efd206c154?pid=COMHM5DHZ6WACGCY&lid=LSTCOMHM5DHZ6WACGCYBQKGMS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_415&otracker=search&fm=organic&iid=43dd9580-ddf3-4c56-8071-7458d2cedd3c.COMHM5DHZ6WACGCY.SEARCH&ppt=sp&ppn=sp&ssid=6lo1vfwtgg0000001784731009769&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (14th Gen)","8 GB DDR4 RAM",DOS,"512 GB SSD","1 YEAR"
386,"Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis",69990,4.4,3287,https://www.flipkart.com/samsung-galaxy-book4-edge-series-copilot-ai-pc-full-metal-chasis-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-np750xqb-ka1in-thin-light-laptop/p/itm1d61ec8d90cc7?pid=COMHE4ATFWNVHXHS&lid=LSTCOMHE4ATFWNVHXHSIHS0FO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_135&otracker=search&fm=organic&iid=447b5a77-2df6-45e3-ba61-b890be726387.COMHE4ATFWNVHXHS.SEARCH&ppt=sp&ppn=sp&ssid=riyctednpc0000001784730945053&qH=312f91285e048e09&ov_redirect=true,"Snapdragon X Processor","16 GB LPDDR5X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
387,"HP 15 (i5 14th Gen)",82990,4.2,195,https://www.flipkart.com/hp-15-i5-14th-gen-intel-core-5-120u-24-gb-512-gb-ssd-windows-11-home-15-fd0262tu-thin-light-laptop/p/itm027a3317f4ff9?pid=COMHM94A7PHVCQT7&lid=LSTCOMHM94A7PHVCQT7QTPOH7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_421&otracker=search&fm=organic&iid=en_dzLPY4pnpNMVQrkyfsvxES7Kpcwh3j7rECMCcgoCq398RhYCGhvj3DZow0sasJ09ajNODExQ3AD2YwLVEpFEnL-0TByd-y2aowfbZcqv2qC1pqIjakK5kxC2EBRKHV4h&ppt=sp&ppn=sp&ssid=6lo1vfwtgg0000001784731009769&qH=312f91285e048e09&ov_redirect=true,"Intel Core 5 Processor","24 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
388,"HP Omnibook 3 2K WUXGA",72990,4.1,11,https://www.flipkart.com/hp-omnibook-3-2k-wuxga-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-14-hz0024qu-laptop/p/itmbd5346cd09abc?pid=COMHZGK2ACSECZB5&lid=LSTCOMHZGK2ACSECZB52ALLPO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_417&otracker=search&fm=organic&iid=en_dzLPY4pnpNMVQrkyfsvxES7Kpcwh3j7rECMCcgoCq38jUh7sAIPz24EWzlecPPoFQDaMOpjaAqIhVlr2eDOqkK8WMJxc_eOD3pdFe_35DQW1pqIjakK5kxC2EBRKHV4h&ppt=sp&ppn=sp&ssid=6lo1vfwtgg0000001784731009769&qH=312f91285e048e09&ov_redirect=true,"Snapdragon X Processor","16 GB LPDDR5X RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
389,"ASUS Vivobook 16 (2025), Copilot + PC",61990,4.1,169,https://www.flipkart.com/asus-vivobook-16-2025-copilot-pc-backlit-keyboard-ai-pc-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-x1607qa-mb049ws-thin-light-laptop/p/itmaff92a0acb4ff?pid=COMH9EVGZHTHHPFH&lid=LSTCOMH9EVGZHTHHPFHWI6NKH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_136&otracker=search&fm=organic&iid=447b5a77-2df6-45e3-ba61-b890be726387.COMH9EVGZHTHHPFH.SEARCH&ppt=sp&ppn=sp&ssid=riyctednpc0000001784730945053&qH=312f91285e048e09&ov_redirect=true,"Snapdragon X Processor","16 GB LPDDR5X RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
390,"HP 14 AI PC",79990,4.1,790,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-14-ep1151tu-14-gr1036tu-14-ep1151tu-thin-light-laptop/p/itm4c681812b88bf?pid=COMHF8G932EYZAJF&lid=LSTCOMHF8G932EYZAJFOUI9CA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_422&otracker=search&fm=organic&iid=en_dzLPY4pnpNMVQrkyfsvxES7Kpcwh3j7rECMCcgoCq384JemXMMAPLNTPhcdYfQKrq1hjzYDbDbYctS2-qOIVIqU4JGq2qGfuCYjFJWjKqlRI5S7eIFelvXoRIoxGqFu7&ppt=sp&ppn=sp&ssid=6lo1vfwtgg0000001784731009769&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
391,"DELL 15 (Previouly Inspiron)",57990,4.5,6,https://www.flipkart.com/dell-15-previouly-inspiron-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-dc15255-thin-light-laptop/p/itmb80bb4e819164?pid=COMHDXXUHGDCHMQX&lid=LSTCOMHDXXUHGDCHMQXUEUE9X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_418&otracker=search&fm=organic&iid=en_dzLPY4pnpNMVQrkyfsvxES7Kpcwh3j7rECMCcgoCq39bX9_CAVdD3e5CqlERCeaKKS7KjhXWMehRCKPAR7kLILb6bL0Zx_kaK68EeWHdQeC1pqIjakK5kxC2EBRKHV4h&ppt=sp&ppn=sp&ssid=6lo1vfwtgg0000001784731009769&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 5 Quad Core Processor","8 GB LPDDR5 RAM","Windows 11","512 GB SSD","1 Year Onsite Warranty"
392,"HP 14 AI PC",79990,4.1,790,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-14-ep1151tu-14-gr1036tu-14-ep1151tu-thin-light-laptop/p/itm4c681812b88bf?pid=COMHF8G932EYZAJF&lid=LSTCOMHF8G932EYZAJFOUI9CA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_137&otracker=search&fm=organic&iid=en_1qIIdxl_62nbzkykufBv_4rOMbEfrCxKIHfFLHZ5bk6TK91yPRnBz5fOMGs41wyP3zzcGhlXkGO1hWP1UU6KY6U4JGq2qGfuCYjFJWjKqlRJSZLoWTeXR7Lb_w-IVbg6&ppt=sp&ppn=sp&ssid=riyctednpc0000001784730945053&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
